batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.0,0.0,none,4,almost_linear,mini_batch,13.33867984582428,13.33867984582428,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,none,4,almost_linear,mini_batch,2.530983783199476,2.530983783199476,0.0,0.0,5.0,1.0,0.00011699998867698014
32,0.0,0.0,none,4,almost_linear,mini_batch,1.6056337923941095,1.6056337923941095,0.0,0.0,10.0,2.0,0.0002209999947808683
32,0.0,0.0,none,4,almost_linear,mini_batch,1.4089256151157539,1.4089256151157539,0.0,0.0,15.0,3.0,0.0003302999975858256
32,0.0,0.0,none,4,almost_linear,mini_batch,1.3049086173755036,1.3049086173755036,0.0,0.0,20.0,4.0,0.0004334999975981191
32,0.0,0.0,none,4,almost_linear,mini_batch,1.1726452226118436,1.1726452226118436,0.0,0.0,25.0,5.0,0.000534099992364645
32,0.0,0.0,none,4,almost_linear,mini_batch,1.1244896082704303,1.1244896082704303,0.0,0.0,30.0,6.0,0.0006332999910227954
32,0.0,0.0,none,4,almost_linear,mini_batch,1.0343563007028933,1.0343563007028933,0.0,0.0,35.0,7.0,0.0007316999981412664
32,0.0,0.0,none,4,almost_linear,mini_batch,0.9402401875464127,0.9402401875464127,0.0,0.0,40.0,8.0,0.0008297999884234741
32,0.0,0.0,none,4,almost_linear,mini_batch,0.893229368559848,0.893229368559848,0.0,0.0,45.0,9.0,0.0009289000008720905
32,0.0,0.0,none,4,almost_linear,mini_batch,0.8338968277100598,0.8338968277100598,0.0,0.0,50.0,10.0,0.0010264999873470515
32,0.0,0.0,none,4,almost_linear,mini_batch,0.8030387728993866,0.8030387728993866,0.0,0.0,55.0,11.0,0.001123800000641495
32,0.0,0.0,none,4,almost_linear,mini_batch,0.7472276531739537,0.7472276531739537,0.0,0.0,60.0,12.0,0.001220999998622574
32,0.0,0.0,none,4,almost_linear,mini_batch,0.7255799596249437,0.7255799596249437,0.0,0.0,65.0,13.0,0.0013177999935578555
32,0.0,0.0,none,4,almost_linear,mini_batch,0.6851454789646931,0.6851454789646931,0.0,0.0,70.0,14.0,0.0014144000015221536
32,0.0,0.0,none,4,almost_linear,mini_batch,0.6463645416475982,0.6463645416475982,0.0,0.0,75.0,15.0,0.0015113999979803339
32,0.0,0.0,none,4,almost_linear,mini_batch,0.6168802387382736,0.6168802387382736,0.0,0.0,80.0,16.0,0.0016086999967228621
32,0.0,0.0,none,4,almost_linear,mini_batch,0.5980259593469093,0.5980259593469093,0.0,0.0,85.0,17.0,0.0017059999954653904
32,0.0,0.0,none,4,almost_linear,mini_batch,0.5673672505182696,0.5673672505182696,0.0,0.0,90.0,18.0,0.00180309999268502
32,0.0,0.0,none,4,almost_linear,mini_batch,0.5420123968199467,0.5420123968199467,0.0,0.0,95.0,19.0,0.0018999999883817509
32,0.0,0.0,none,4,almost_linear,mini_batch,0.5341543735994133,0.5341543735994133,0.0,0.0,100.0,20.0,0.0019964999955845997
32,0.0,0.0,none,4,almost_linear,mini_batch,0.5018430968997386,0.5018430968997386,0.0,0.0,105.0,21.0,0.002094099996611476
32,0.0,0.0,none,4,almost_linear,mini_batch,0.4799688845481986,0.4799688845481986,0.0,0.0,110.0,22.0,0.0021911999938311055
32,0.0,0.0,none,4,almost_linear,mini_batch,0.46318332534757106,0.46318332534757106,0.0,0.0,115.0,23.0,0.002288799994857982
32,0.0,0.0,none,4,almost_linear,mini_batch,0.4513602527483677,0.4513602527483677,0.0,0.0,120.0,24.0,0.0023954999924171716
32,0.0,0.0,none,4,almost_linear,mini_batch,0.4310837442373873,0.4310837442373873,0.0,0.0,125.0,25.0,0.0024954999971669167
32,0.0,0.0,none,4,almost_linear,mini_batch,0.4151360885140347,0.4151360885140347,0.0,0.0,130.0,26.0,0.0025935000012395903
32,0.0,0.0,none,4,almost_linear,mini_batch,0.4013394985860277,0.4013394985860277,0.0,0.0,135.0,27.0,0.0026904999976977706
32,0.0,0.0,none,4,almost_linear,mini_batch,0.3902331341102329,0.3902331341102329,0.0,0.0,140.0,28.0,0.002787899997201748
32,0.0,0.0,none,4,almost_linear,mini_batch,0.37837275713978946,0.37837275713978946,0.0,0.0,145.0,29.0,0.0028851999959442765
32,0.0,0.0,none,4,almost_linear,mini_batch,0.36199589855597,0.36199589855597,0.0,0.0,150.0,30.0,0.002982899997732602
32,0.0,0.0,none,4,almost_linear,mini_batch,0.35113170742275446,0.35113170742275446,0.0,0.0,155.0,31.0,0.003080099995713681
32,0.0,0.0,none,4,almost_linear,mini_batch,0.340237527198422,0.340237527198422,0.0,0.0,160.0,32.0,0.0031770999921718612
32,0.0,0.0,none,4,almost_linear,mini_batch,0.3296694446326607,0.3296694446326607,0.0,0.0,165.0,33.0,0.003275099996244535
32,0.0,0.0,none,4,almost_linear,mini_batch,0.3197760242777539,0.3197760242777539,0.0,0.0,170.0,34.0,0.0033721999934641644
32,0.0,0.0,none,4,almost_linear,mini_batch,0.31631470920546606,0.31631470920546606,0.0,0.0,175.0,35.0,0.0034693999914452434
32,0.0,0.0,none,4,almost_linear,mini_batch,0.30227855059828823,0.30227855059828823,0.0,0.0,180.0,36.0,0.003567699997802265
32,0.0,0.0,none,4,almost_linear,mini_batch,0.29532480532618965,0.29532480532618965,0.0,0.0,185.0,37.0,0.00366550000035204
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2853625732920936,0.2853625732920936,0.0,0.0,190.0,38.0,0.0037616999907186255
32,0.0,0.0,none,4,almost_linear,mini_batch,0.27804532936543147,0.27804532936543147,0.0,0.0,195.0,39.0,0.003858799987938255
32,0.0,0.0,none,4,almost_linear,mini_batch,0.27184860433042,0.27184860433042,0.0,0.0,200.0,40.0,0.0039554999966640025
32,0.0,0.0,none,4,almost_linear,mini_batch,0.26424397530191074,0.26424397530191074,0.0,0.0,205.0,41.0,0.004053099997690879
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2571134781248148,0.2571134781248148,0.0,0.0,210.0,42.0,0.004150299995671958
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2509566933916379,0.2509566933916379,0.0,0.0,215.0,43.0,0.004246399999829009
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2464564628172091,0.2464564628172091,0.0,0.0,220.0,44.0,0.0043504999921424314
32,0.0,0.0,none,4,almost_linear,mini_batch,0.23930260853625404,0.23930260853625404,0.0,0.0,225.0,45.0,0.004448799998499453
32,0.0,0.0,none,4,almost_linear,mini_batch,0.23454944994487514,0.23454944994487514,0.0,0.0,230.0,46.0,0.004545699994196184
32,0.0,0.0,none,4,almost_linear,mini_batch,0.22893161459125896,0.22893161459125896,0.0,0.0,235.0,47.0,0.004659799989894964
32,0.0,0.0,none,4,almost_linear,mini_batch,0.22436767017870088,0.22436767017870088,0.0,0.0,240.0,48.0,0.004759199990076013
32,0.0,0.0,none,4,almost_linear,mini_batch,0.22138055261863382,0.22138055261863382,0.0,0.0,245.0,49.0,0.004863499998464249
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2144771601526089,0.2144771601526089,0.0,0.0,250.0,50.0,0.004961300001014024
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2097266044423274,0.2097266044423274,0.0,0.0,255.0,51.0,0.005058899987488985
32,0.0,0.0,none,4,almost_linear,mini_batch,0.2063231423400314,0.2063231423400314,0.0,0.0,260.0,52.0,0.005157199993846007
32,0.0,0.0,none,4,almost_linear,mini_batch,0.20221914459641585,0.20221914459641585,0.0,0.0,265.0,53.0,0.005255799987935461
32,0.0,0.0,none,4,almost_linear,mini_batch,0.19898846094381045,0.19898846094381045,0.0,0.0,270.0,54.0,0.005352899999707006
32,0.0,0.0,none,4,almost_linear,mini_batch,0.19529817295499807,0.19529817295499807,0.0,0.0,275.0,55.0,0.005450699987704866
32,0.0,0.0,none,4,almost_linear,mini_batch,0.19058208746814007,0.19058208746814007,0.0,0.0,280.0,56.0,0.005547299995669164
