lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
0.0,0.0,none,1,almost_linear,gauss_newton,13.33867984582428,13.33867984582428,0.0,0.0,0.0,0.0,0.0
0.0,0.0,none,1,almost_linear,gauss_newton,0.08116209806404358,0.08116209806404358,0.0,0.0,1.0,1.0,0.00014099999680183828
0.0,0.0,none,1,almost_linear,gauss_newton,0.08116209806404359,0.08116209806404359,0.0,0.0,2.0,2.0,0.00023669999791309237
