batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.0,0.0,none,2,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7399727091169783,0.7399727091169783,0.0,0.0,5.0,1.0,0.00011420001101214439
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7266642316487907,0.7266642316487907,0.0,0.0,10.0,2.0,0.000225499999942258
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7183361723591692,0.7183361723591692,0.0,0.0,15.0,3.0,0.0003252000024076551
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7121824032750014,0.7121824032750014,0.0,0.0,20.0,4.0,0.0004225000011501834
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7076224354557314,0.7076224354557314,0.0,0.0,25.0,5.0,0.0005195000121602789
32,0.0,0.0,none,2,nonlinear,mini_batch,0.704564045801666,0.704564045801666,0.0,0.0,30.0,6.0,0.0006158000032883137
32,0.0,0.0,none,2,nonlinear,mini_batch,0.7027644870369244,0.7027644870369244,0.0,0.0,35.0,7.0,0.0007111000013537705
32,0.0,0.0,none,2,nonlinear,mini_batch,0.699113985103113,0.699113985103113,0.0,0.0,40.0,8.0,0.0008058000094024464
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6974740265056641,0.6974740265056641,0.0,0.0,45.0,9.0,0.0009022000012919307
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6962755248674586,0.6962755248674586,0.0,0.0,50.0,10.0,0.0009980000031646341
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6943764691796488,0.6943764691796488,0.0,0.0,55.0,11.0,0.001093000013497658
32,0.0,0.0,none,2,nonlinear,mini_batch,0.693205808817103,0.693205808817103,0.0,0.0,60.0,12.0,0.0011873000039486215
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6921912655117342,0.6921912655117342,0.0,0.0,65.0,13.0,0.0012825000012526289
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6916236802031602,0.6916236802031602,0.0,0.0,70.0,14.0,0.0013777000131085515
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6907058060285417,0.6907058060285417,0.0,0.0,75.0,15.0,0.0014728000096511096
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6902709650669465,0.6902709650669465,0.0,0.0,80.0,16.0,0.0015676000039093196
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6898253949842266,0.6898253949842266,0.0,0.0,85.0,17.0,0.0016642000118736178
32,0.0,0.0,none,2,nonlinear,mini_batch,0.6894822886161955,0.6894822886161955,0.0,0.0,90.0,18.0,0.0017591000068932772
