batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
1,0.0,0.0,none,5,nonlinear,sgd,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,none,5,nonlinear,sgd,6.654182447023422,6.654182447023422,0.0,0.0,150.0,1.0,0.001985499999136664
1,0.0,0.0,none,5,nonlinear,sgd,10.39628198547174,10.39628198547174,0.0,0.0,300.0,2.0,0.003937100002076477
1,0.0,0.0,none,5,nonlinear,sgd,10.508054331146324,10.508054331146324,0.0,0.0,450.0,3.0,0.005916399997659028
1,0.0,0.0,none,5,nonlinear,sgd,1.504808113440499,1.504808113440499,0.0,0.0,600.0,4.0,0.007854100011172704
1,0.0,0.0,none,5,nonlinear,sgd,34.48674979874641,34.48674979874641,0.0,0.0,750.0,5.0,0.00979340000776574
1,0.0,0.0,none,5,nonlinear,sgd,36.44569784649167,36.44569784649167,0.0,0.0,900.0,6.0,0.011766299998271279
1,0.0,0.0,none,5,nonlinear,sgd,26.16892540329339,26.16892540329339,0.0,0.0,1050.0,7.0,0.013736699998844415
1,0.0,0.0,none,5,nonlinear,sgd,8.499406704159885,8.499406704159885,0.0,0.0,1200.0,8.0,0.015669200001866557
1,0.0,0.0,none,5,nonlinear,sgd,0.4594991803510267,0.4594991803510267,0.0,0.0,1350.0,9.0,0.017608499998459592
1,0.0,0.0,none,5,nonlinear,sgd,9.01678298415149,9.01678298415149,0.0,0.0,1500.0,10.0,0.019570100004784763
1,0.0,0.0,none,5,nonlinear,sgd,6.482580258112724,6.482580258112724,0.0,0.0,1650.0,11.0,0.02151160000357777
1,0.0,0.0,none,5,nonlinear,sgd,11.991917260050462,11.991917260050462,0.0,0.0,1800.0,12.0,0.023453300003893673
1,0.0,0.0,none,5,nonlinear,sgd,2.114655579223717,2.114655579223717,0.0,0.0,1950.0,13.0,0.02539180000894703
1,0.0,0.0,none,5,nonlinear,sgd,0.7624832975105088,0.7624832975105088,0.0,0.0,2100.0,14.0,0.027357600003597327
1,0.0,0.0,none,5,nonlinear,sgd,3.7480191371934257,3.7480191371934257,0.0,0.0,2250.0,15.0,0.02934030001051724
1,0.0,0.0,none,5,nonlinear,sgd,20.756955018356237,20.756955018356237,0.0,0.0,2400.0,16.0,0.03467550000641495
1,0.0,0.0,none,5,nonlinear,sgd,18.155613113982323,18.155613113982323,0.0,0.0,2550.0,17.0,0.036709200008772314
1,0.0,0.0,none,5,nonlinear,sgd,1.9094452489581157,1.9094452489581157,0.0,0.0,2700.0,18.0,0.038717200004612096
1,0.0,0.0,none,5,nonlinear,sgd,6.581459599679668,6.581459599679668,0.0,0.0,2850.0,19.0,0.04074389999732375
1,0.0,0.0,none,5,nonlinear,sgd,9.036185692196947,9.036185692196947,0.0,0.0,3000.0,20.0,0.04274650001025293
1,0.0,0.0,none,5,nonlinear,sgd,15.083029364676792,15.083029364676792,0.0,0.0,3150.0,21.0,0.046658899998874404
1,0.0,0.0,none,5,nonlinear,sgd,0.33325409461204974,0.33325409461204974,0.0,0.0,3300.0,22.0,0.05144619999919087
1,0.0,0.0,none,5,nonlinear,sgd,1.2585700407594802,1.2585700407594802,0.0,0.0,3450.0,23.0,0.057130000001052395
1,0.0,0.0,none,5,nonlinear,sgd,5.094373527917965,5.094373527917965,0.0,0.0,3600.0,24.0,0.06135060000815429
1,0.0,0.0,none,5,nonlinear,sgd,10.185726712208284,10.185726712208284,0.0,0.0,3750.0,25.0,0.06418440000561532
1,0.0,0.0,none,5,nonlinear,sgd,0.6153412186473552,0.6153412186473552,0.0,0.0,3900.0,26.0,0.06611670000711456
1,0.0,0.0,none,5,nonlinear,sgd,0.9715237869095285,0.9715237869095285,0.0,0.0,4050.0,27.0,0.06805430000531487
1,0.0,0.0,none,5,nonlinear,sgd,2.159476270801196,2.159476270801196,0.0,0.0,4200.0,28.0,0.06995590000587981
1,0.0,0.0,none,5,nonlinear,sgd,2.4189714828729123,2.4189714828729123,0.0,0.0,4350.0,29.0,0.07185639999806881
1,0.0,0.0,none,5,nonlinear,sgd,0.5522789284623064,0.5522789284623064,0.0,0.0,4500.0,30.0,0.07374859999981709
1,0.0,0.0,none,5,nonlinear,sgd,17.7925121868569,17.7925121868569,0.0,0.0,4650.0,31.0,0.07573019999836106
1,0.0,0.0,none,5,nonlinear,sgd,0.36921423393385266,0.36921423393385266,0.0,0.0,4800.0,32.0,0.07771120000688825
1,0.0,0.0,none,5,nonlinear,sgd,0.7124997682622736,0.7124997682622736,0.0,0.0,4950.0,33.0,0.07960920000914484
1,0.0,0.0,none,5,nonlinear,sgd,3.1390847006108444,3.1390847006108444,0.0,0.0,5100.0,34.0,0.08150520001072437
1,0.0,0.0,none,5,nonlinear,sgd,0.4485013617025809,0.4485013617025809,0.0,0.0,5250.0,35.0,0.0834300999995321
1,0.0,0.0,none,5,nonlinear,sgd,2.0429612448482746,2.0429612448482746,0.0,0.0,5400.0,36.0,0.08533310001075733
1,0.0,0.0,none,5,nonlinear,sgd,7.929103205144365,7.929103205144365,0.0,0.0,5550.0,37.0,0.08722760000091512
1,0.0,0.0,none,5,nonlinear,sgd,0.8175612931640572,0.8175612931640572,0.0,0.0,5700.0,38.0,0.08916030000546016
1,0.0,0.0,none,5,nonlinear,sgd,0.5319105124081106,0.5319105124081106,0.0,0.0,5850.0,39.0,0.09116640000138432
