batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
1,0.0,0.0,none,3,almost_linear,sgd,13.33867984582428,13.33867984582428,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,none,3,almost_linear,sgd,0.4799229485299936,0.4799229485299936,0.0,0.0,150.0,1.0,0.002185100005590357
1,0.0,0.0,none,3,almost_linear,sgd,0.17808743168630986,0.17808743168630986,0.0,0.0,300.0,2.0,0.004447500003152527
1,0.0,0.0,none,3,almost_linear,sgd,0.11872475202433776,0.11872475202433776,0.0,0.0,450.0,3.0,0.0067706999980146065
1,0.0,0.0,none,3,almost_linear,sgd,0.09453830796883568,0.09453830796883568,0.0,0.0,600.0,4.0,0.008849100006045774
1,0.0,0.0,none,3,almost_linear,sgd,0.08749727982412572,0.08749727982412572,0.0,0.0,750.0,5.0,0.010816499998327345
1,0.0,0.0,none,3,almost_linear,sgd,0.08460804114399986,0.08460804114399986,0.0,0.0,900.0,6.0,0.01302630000282079
1,0.0,0.0,none,3,almost_linear,sgd,0.08823197413023073,0.08823197413023073,0.0,0.0,1050.0,7.0,0.015211800011456944
1,0.0,0.0,none,3,almost_linear,sgd,0.14364211507842511,0.14364211507842511,0.0,0.0,1200.0,8.0,0.017430899999453686
1,0.0,0.0,none,3,almost_linear,sgd,0.08481366779754575,0.08481366779754575,0.0,0.0,1350.0,9.0,0.019787199998972937
1,0.0,0.0,none,3,almost_linear,sgd,0.09218107514210687,0.09218107514210687,0.0,0.0,1500.0,10.0,0.021960500002023764
1,0.0,0.0,none,3,almost_linear,sgd,0.11607922405171309,0.11607922405171309,0.0,0.0,1650.0,11.0,0.02412120001099538
1,0.0,0.0,none,3,almost_linear,sgd,0.08281668440032913,0.08281668440032913,0.0,0.0,1800.0,12.0,0.02620520000346005
1,0.0,0.0,none,3,almost_linear,sgd,0.08356251017228039,0.08356251017228039,0.0,0.0,1950.0,13.0,0.028309100001933984
1,0.0,0.0,none,3,almost_linear,sgd,0.08041189782399842,0.08041189782399842,0.0,0.0,2100.0,14.0,0.030372200009878725
1,0.0,0.0,none,3,almost_linear,sgd,0.09259378530176254,0.09259378530176254,0.0,0.0,2250.0,15.0,0.0325003000034485
1,0.0,0.0,none,3,almost_linear,sgd,0.0904077739249857,0.0904077739249857,0.0,0.0,2400.0,16.0,0.03471890000218991
1,0.0,0.0,none,3,almost_linear,sgd,0.1077504309109622,0.1077504309109622,0.0,0.0,2550.0,17.0,0.036809199998970143
