batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
1,0.0,0.0,none,1,nonlinear,sgd,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,none,1,nonlinear,sgd,0.7086810425296449,0.7086810425296449,0.0,0.0,150.0,1.0,0.0019685000006575137
1,0.0,0.0,none,1,nonlinear,sgd,0.7453294915985972,0.7453294915985972,0.0,0.0,300.0,2.0,0.0038847999967401847
1,0.0,0.0,none,1,nonlinear,sgd,0.6995504422615221,0.6995504422615221,0.0,0.0,450.0,3.0,0.005801599996630102
1,0.0,0.0,none,1,nonlinear,sgd,0.7101966251885371,0.7101966251885371,0.0,0.0,600.0,4.0,0.007711300000664778
1,0.0,0.0,none,1,nonlinear,sgd,0.715267540066254,0.715267540066254,0.0,0.0,750.0,5.0,0.009635200010961853
1,0.0,0.0,none,1,nonlinear,sgd,0.6989662183948995,0.6989662183948995,0.0,0.0,900.0,6.0,0.011637500007054769
1,0.0,0.0,none,1,nonlinear,sgd,0.7123143936277276,0.7123143936277276,0.0,0.0,1050.0,7.0,0.01355139999941457
1,0.0,0.0,none,1,nonlinear,sgd,0.7244720792282512,0.7244720792282512,0.0,0.0,1200.0,8.0,0.015455700005986728
1,0.0,0.0,none,1,nonlinear,sgd,0.7282234173510905,0.7282234173510905,0.0,0.0,1350.0,9.0,0.017377000011038035
1,0.0,0.0,none,1,nonlinear,sgd,0.6934240740523062,0.6934240740523062,0.0,0.0,1500.0,10.0,0.01927879999857396
1,0.0,0.0,none,1,nonlinear,sgd,0.7093140082513824,0.7093140082513824,0.0,0.0,1650.0,11.0,0.021174599998630583
1,0.0,0.0,none,1,nonlinear,sgd,0.7006641665386031,0.7006641665386031,0.0,0.0,1800.0,12.0,0.02308929999708198
1,0.0,0.0,none,1,nonlinear,sgd,0.7233610199477103,0.7233610199477103,0.0,0.0,1950.0,13.0,0.025003800008562393
