lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
0.0,0.0,none,2,nonlinear,levenberg_marquardt,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
0.0,0.0,none,2,nonlinear,levenberg_marquardt,0.6858419247310944,0.6858419247310944,0.0,0.0,1.0,1.0,8.009999874047935e-05
0.0,0.0,none,2,nonlinear,levenberg_marquardt,0.685841922768685,0.685841922768685,0.0,0.0,2.0,2.0,0.00015230001008603722
0.0,0.0,none,2,nonlinear,levenberg_marquardt,0.685841922768685,0.685841922768685,0.0,0.0,3.0,3.0,0.0002246000076411292
0.0,0.0,none,2,nonlinear,levenberg_marquardt,0.685841922768685,0.685841922768685,0.0,0.0,4.0,4.0,0.00029240000003483146
