lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
0.0,0.0,none,4,almost_linear,levenberg_marquardt,13.33867984582428,13.33867984582428,0.0,0.0,0.0,0.0,0.0
0.0,0.0,none,4,almost_linear,levenberg_marquardt,0.07925338053358179,0.07925338053358179,0.0,0.0,1.0,1.0,8.450000314041972e-05
0.0,0.0,none,4,almost_linear,levenberg_marquardt,0.07925301916407147,0.07925301916407147,0.0,0.0,2.0,2.0,0.00015980000898707658
0.0,0.0,none,4,almost_linear,levenberg_marquardt,0.07925301916404731,0.07925301916404731,0.0,0.0,3.0,3.0,0.0002317000034963712
0.0,0.0,none,4,almost_linear,levenberg_marquardt,0.07925301916404731,0.07925301916404731,0.0,0.0,4.0,4.0,0.00030270000570453703
0.0,0.0,none,4,almost_linear,levenberg_marquardt,0.07925301916404727,0.07925301916404727,0.0,0.0,5.0,5.0,0.00037429999792948365
