batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.0,0.01,L1,10,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
32,0.0,0.01,L1,10,nonlinear,mini_batch,4407.622887150199,4407.592157464872,0.030729685326714593,0.0,5.0,1.0,0.00021359999664127827
32,0.0,0.01,L1,10,nonlinear,mini_batch,2159.7642652440536,2159.737369929523,0.026895314530713598,0.0,10.0,2.0,0.0003728000010596588
32,0.0,0.01,L1,10,nonlinear,mini_batch,655.8937563091021,655.880165657811,0.01359065129110856,0.0,15.0,3.0,0.000524200004292652
32,0.0,0.01,L1,10,nonlinear,mini_batch,181.69421674618837,181.68804332318578,0.006173423002604332,0.0,20.0,4.0,0.000679899996612221
32,0.0,0.01,L1,10,nonlinear,mini_batch,6060.187384024916,6060.164739668493,0.02264435642366337,0.0,25.0,5.0,0.0008306999952765182
32,0.0,0.01,L1,10,nonlinear,mini_batch,2572.444021274886,2572.4276752960145,0.016345978871193066,0.0,30.0,6.0,0.0009785000002011657
32,0.0,0.01,L1,10,nonlinear,mini_batch,2235.5093655065693,2235.4850927507837,0.024272755785646347,0.0,35.0,7.0,0.0011253999982727692
32,0.0,0.01,L1,10,nonlinear,mini_batch,3066.065491767831,3066.0479574785963,0.01753428923482962,0.0,40.0,8.0,0.00127269999939017
32,0.0,0.01,L1,10,nonlinear,mini_batch,407.16819488974016,407.1573395737067,0.010855316033481834,0.0,45.0,9.0,0.0014311999984784052
32,0.0,0.01,L1,10,nonlinear,mini_batch,2826.7812417042737,2826.756813632331,0.024428071942587982,0.0,50.0,10.0,0.0015795999934198335
32,0.0,0.01,L1,10,nonlinear,mini_batch,1779.366765304683,1779.348538297715,0.01822700696792206,0.0,55.0,11.0,0.0017268999945372343
32,0.0,0.01,L1,10,nonlinear,mini_batch,2720.763055509056,2720.7328164977457,0.030239011310359176,0.0,60.0,12.0,0.0018736000056378543
32,0.0,0.01,L1,10,nonlinear,mini_batch,1410.863972328896,1410.8439882868531,0.019984042042775506,0.0,65.0,13.0,0.0020186000037938356
32,0.0,0.01,L1,10,nonlinear,mini_batch,5625.12459979292,5625.099864607585,0.024735185334692496,0.0,70.0,14.0,0.0021653000003425404
32,0.0,0.01,L1,10,nonlinear,mini_batch,4325.852724956429,4325.823241844619,0.02948311180996911,0.0,75.0,15.0,0.0023120999976526946
32,0.0,0.01,L1,10,nonlinear,mini_batch,579.6107430235376,579.5966185064902,0.014124517047351142,0.0,80.0,16.0,0.0024591999972471967
32,0.0,0.01,L1,10,nonlinear,mini_batch,5218.823330221641,5218.7986567274,0.024673494240976486,0.0,85.0,17.0,0.00260540000454057
32,0.0,0.01,L1,10,nonlinear,mini_batch,164.78592408325503,164.77617591274475,0.009748170510291823,0.0,90.0,18.0,0.002748700004303828
32,0.0,0.01,L1,10,nonlinear,mini_batch,4311.471586912121,4311.446040934169,0.025545977951748188,0.0,95.0,19.0,0.0028953000000910833
32,0.0,0.01,L1,10,nonlinear,mini_batch,578.3348221688715,578.3194078978635,0.015414271008011972,0.0,100.0,20.0,0.0030408000020543113
32,0.0,0.01,L1,10,nonlinear,mini_batch,996.4527668882795,996.4381385987849,0.014628289494620082,0.0,105.0,21.0,0.0031850999948801473
32,0.0,0.01,L1,10,nonlinear,mini_batch,3007.473645127923,3007.4507010722923,0.022944055631063102,0.0,110.0,22.0,0.003339699993375689
32,0.0,0.01,L1,10,nonlinear,mini_batch,907.2170501980493,907.201376810026,0.015673388023335663,0.0,115.0,23.0,0.003485299996100366
32,0.0,0.01,L1,10,nonlinear,mini_batch,2844.903923938465,2844.881490560308,0.022433378156927027,0.0,120.0,24.0,0.0036289999989094213
32,0.0,0.01,L1,10,nonlinear,mini_batch,758.9398095918795,758.9283473025135,0.011462289365889512,0.0,125.0,25.0,0.0037745000008726493
32,0.0,0.01,L1,10,nonlinear,mini_batch,1487.73302471361,1487.719150546533,0.013874167076968473,0.0,130.0,26.0,0.0039188999944599345
32,0.0,0.01,L1,10,nonlinear,mini_batch,1571.7701303053782,1571.7551013406714,0.015028964706709213,0.0,135.0,27.0,0.004062799998791888
