batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.01,0.0,L2,10,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
32,0.01,0.0,L2,10,nonlinear,mini_batch,4405.279837733615,4405.2589287950805,0.0,0.020908938534236823,5.0,1.0,0.00019500000053085387
32,0.01,0.0,L2,10,nonlinear,mini_batch,2160.2003612924677,2160.187649907805,0.0,0.01271138466289032,10.0,2.0,0.00034050000249408185
32,0.01,0.0,L2,10,nonlinear,mini_batch,660.5874537368653,660.5824105020683,0.0,0.005043234796978058,15.0,3.0,0.0004771999956574291
32,0.01,0.0,L2,10,nonlinear,mini_batch,199.9967905351212,199.99576351334207,0.0,0.0010270217791177162,20.0,4.0,0.0006182000070111826
32,0.01,0.0,L2,10,nonlinear,mini_batch,6160.079142704176,6160.060000242042,0.0,0.01914246213309986,25.0,5.0,0.0008033000049181283
32,0.01,0.0,L2,10,nonlinear,mini_batch,3344.231244022504,3344.219813980394,0.0,0.01143004211026868,30.0,6.0,0.0009974999993573874
32,0.01,0.0,L2,10,nonlinear,mini_batch,1899.592297376008,1899.5820034568474,0.0,0.010293919160538291,35.0,7.0,0.0011405999975977466
32,0.01,0.0,L2,10,nonlinear,mini_batch,3263.3502712089894,3263.339231757689,0.0,0.011039451300565684,40.0,8.0,0.0012778000091202557
32,0.01,0.0,L2,10,nonlinear,mini_batch,418.3122769288769,418.30956335067845,0.0,0.002713578198437361,45.0,9.0,0.0014125000016065314
32,0.01,0.0,L2,10,nonlinear,mini_batch,2808.682483646365,2808.6711630580025,0.0,0.011320588362681197,50.0,10.0,0.0015453000087291002
32,0.01,0.0,L2,10,nonlinear,mini_batch,1791.0842463721444,1791.0753044851492,0.0,0.0089418869951786,55.0,11.0,0.0016887000092538074
32,0.01,0.0,L2,10,nonlinear,mini_batch,2712.1586705132763,2712.1401370821172,0.0,0.018533431159148274,60.0,12.0,0.0018233000009786338
32,0.01,0.0,L2,10,nonlinear,mini_batch,1411.8065433068973,1411.7985864236484,0.0,0.007956883248819824,65.0,13.0,0.001954799998202361
32,0.01,0.0,L2,10,nonlinear,mini_batch,5602.953522107245,5602.932385670002,0.0,0.02113643724230127,70.0,14.0,0.002085500003886409
32,0.01,0.0,L2,10,nonlinear,mini_batch,4412.143031786697,4412.1232971304735,0.0,0.01973465622319973,75.0,15.0,0.002216299995779991
32,0.01,0.0,L2,10,nonlinear,mini_batch,569.1861905226267,569.1823020861833,0.0,0.0038884364434368115,80.0,16.0,0.0023467999999411404
32,0.01,0.0,L2,10,nonlinear,mini_batch,5238.381441761741,5238.3647161896515,0.0,0.016725572089605577,85.0,17.0,0.002479200004017912
32,0.01,0.0,L2,10,nonlinear,mini_batch,191.76012240132923,191.75856899877826,0.0,0.0015534025509615756,90.0,18.0,0.002609100003610365
32,0.01,0.0,L2,10,nonlinear,mini_batch,4151.256679027585,4151.242693578509,0.0,0.013985449075834839,95.0,19.0,0.002740199997788295
32,0.01,0.0,L2,10,nonlinear,mini_batch,586.8875937978432,586.8822393249274,0.0,0.0053544729158632835,100.0,20.0,0.00287209999805782
32,0.01,0.0,L2,10,nonlinear,mini_batch,901.6715556641024,901.6668207630274,0.0,0.004734901074892014,105.0,21.0,0.003003100006026216
32,0.01,0.0,L2,10,nonlinear,mini_batch,3116.2719428245173,3116.2607579668806,0.0,0.011184857636431952,110.0,22.0,0.0031335000094259158
32,0.01,0.0,L2,10,nonlinear,mini_batch,875.1307421477189,875.1236834121569,0.0,0.0070587355620631035,115.0,23.0,0.003264700004365295
32,0.01,0.0,L2,10,nonlinear,mini_batch,2891.1275853886855,2891.1162085784213,0.0,0.011376810264394284,120.0,24.0,0.003395699997781776
32,0.01,0.0,L2,10,nonlinear,mini_batch,733.5236833187803,733.5197240481908,0.0,0.003959270589473055,125.0,25.0,0.003526800006511621
32,0.01,0.0,L2,10,nonlinear,mini_batch,1505.9241312382876,1505.9192419357248,0.0,0.004889302562832385,130.0,26.0,0.00366770000255201
32,0.01,0.0,L2,10,nonlinear,mini_batch,1555.816539878844,1555.8098356797097,0.0,0.006704199134153189,135.0,27.0,0.003800899998168461
32,0.01,0.0,L2,10,nonlinear,mini_batch,1308.8095795624681,1308.8049105025875,0.0,0.004669059880552948,140.0,28.0,0.003932100007659756
32,0.01,0.0,L2,10,nonlinear,mini_batch,521.6747044334492,521.6725951163315,0.0,0.002109317117645223,145.0,29.0,0.004063700005644932
32,0.01,0.0,L2,10,nonlinear,mini_batch,1080.1986776143508,1080.194901509732,0.0,0.0037761046186819257,150.0,30.0,0.004194200009806082
32,0.01,0.0,L2,10,nonlinear,mini_batch,1518.8952626000814,1518.8874569309467,0.0,0.007805669134740066,155.0,31.0,0.004324699999415316
32,0.01,0.0,L2,10,nonlinear,mini_batch,3167.761947056948,3167.749651004856,0.0,0.012296052091872837,160.0,32.0,0.0044541000097524375
32,0.01,0.0,L2,10,nonlinear,mini_batch,1379.9322275811103,1379.926358793664,0.0,0.0058687874464963055,165.0,33.0,0.0045845999993616715
32,0.01,0.0,L2,10,nonlinear,mini_batch,3537.289700166023,3537.2771939160566,0.0,0.012506249966260069,170.0,34.0,0.004714800001238473
32,0.01,0.0,L2,10,nonlinear,mini_batch,829.5437314311439,829.5374727131378,0.0,0.006258718006096828,175.0,35.0,0.004844499999308027
32,0.01,0.0,L2,10,nonlinear,mini_batch,558.2667130219879,558.2629053256167,0.0,0.0038076963712533746,180.0,36.0,0.004973200004315004
32,0.01,0.0,L2,10,nonlinear,mini_batch,439.1979839708939,439.19473591824567,0.0,0.0032480526482282336,185.0,37.0,0.005103600007714704
32,0.01,0.0,L2,10,nonlinear,mini_batch,553.2923809153967,553.2885350920003,0.0,0.003845823396408636,190.0,38.0,0.005233200005022809
32,0.01,0.0,L2,10,nonlinear,mini_batch,567.0461767952627,567.0434430159064,0.0,0.0027337793562888456,195.0,39.0,0.005364399999962188
32,0.01,0.0,L2,10,nonlinear,mini_batch,569.5574657088649,569.5535423242663,0.0,0.003923384598591647,200.0,40.0,0.005493700009537861
32,0.01,0.0,L2,10,nonlinear,mini_batch,698.1207184207847,698.1171372324246,0.0,0.003581188360089303,205.0,41.0,0.0056237999961012974
32,0.01,0.0,L2,10,nonlinear,mini_batch,1607.430164031419,1607.4234640366335,0.0,0.006699994785514939,210.0,42.0,0.005764800007455051
32,0.01,0.0,L2,10,nonlinear,mini_batch,1035.3965333028295,1035.391694542176,0.0,0.004838760653445042,215.0,43.0,0.005895900001632981
32,0.01,0.0,L2,10,nonlinear,mini_batch,1697.2525759043103,1697.2431426870535,0.0,0.009433217256965892,220.0,44.0,0.006023800000548363
32,0.01,0.0,L2,10,nonlinear,mini_batch,1080.6775875574608,1080.672003784939,0.0,0.005583772521733734,225.0,45.0,0.006154900009278208
32,0.01,0.0,L2,10,nonlinear,mini_batch,681.4035741165947,681.3993499876799,0.0,0.004224128914793616,230.0,46.0,0.006285600000410341
32,0.01,0.0,L2,10,nonlinear,mini_batch,250.27462996300343,250.27201860097392,0.0,0.0026113620295014606,235.0,47.0,0.006414500006940216
32,0.01,0.0,L2,10,nonlinear,mini_batch,1362.360509188865,1362.3544382871066,0.0,0.006070901758552283,240.0,48.0,0.006569200006197207
32,0.01,0.0,L2,10,nonlinear,mini_batch,905.5891271964921,905.5823770930816,0.0,0.006750103410440041,245.0,49.0,0.006703300008666702
32,0.01,0.0,L2,10,nonlinear,mini_batch,2006.905513066227,2006.898066780932,0.0,0.007446285295213497,250.0,50.0,0.006831400009104982
32,0.01,0.0,L2,10,nonlinear,mini_batch,741.1110033412283,741.1061436200749,0.0,0.004859721153354692,255.0,51.0,0.006961799997952767
32,0.01,0.0,L2,10,nonlinear,mini_batch,21.993727774549008,21.992608223824462,0.0,0.0011195507245467732,260.0,52.0,0.0070909000060055405
32,0.01,0.0,L2,10,nonlinear,mini_batch,191.79683285635355,191.7948983857527,0.0,0.0019344706008348625,265.0,53.0,0.007221499996376224
32,0.01,0.0,L2,10,nonlinear,mini_batch,135.00561194199597,135.00320547599887,0.0,0.0024064659970874608,270.0,54.0,0.007351200008997694
32,0.01,0.0,L2,10,nonlinear,mini_batch,1085.448188887571,1085.4431438893762,0.0,0.005044998194858584,275.0,55.0,0.00748139999632258
32,0.01,0.0,L2,10,nonlinear,mini_batch,1188.4665117245415,1188.4564451218025,0.0,0.010066602738948062,280.0,56.0,0.00761179999972228
32,0.01,0.0,L2,10,nonlinear,mini_batch,995.0153322779162,995.0107535634205,0.0,0.004578714495692033,285.0,57.0,0.007752799996524118
32,0.01,0.0,L2,10,nonlinear,mini_batch,476.76157995805215,476.75848102395634,0.0,0.003098934095795605,290.0,58.0,0.007883800004492514
32,0.01,0.0,L2,10,nonlinear,mini_batch,907.0570311578006,907.0525591955402,0.0,0.004471962260349588,295.0,59.0,0.008013900005607866
32,0.01,0.0,L2,10,nonlinear,mini_batch,1009.3021272697499,1009.2933944821762,0.0,0.008732787573722204,300.0,60.0,0.008143099999870174
32,0.01,0.0,L2,10,nonlinear,mini_batch,1066.630756393088,1066.6258944902663,0.0,0.0048619028215189765,305.0,61.0,0.008272400009445846
32,0.01,0.0,L2,10,nonlinear,mini_batch,647.9909289620513,647.9872416243641,0.0,0.003687337687246821,310.0,62.0,0.00840289999905508
32,0.01,0.0,L2,10,nonlinear,mini_batch,127.04366359690873,127.04173910224645,0.0,0.0019244946622739337,315.0,63.0,0.008532300009392202
32,0.01,0.0,L2,10,nonlinear,mini_batch,1193.8525288074297,1193.8472466448434,0.0,0.0052821625863770875,320.0,64.0,0.008661900006700307
32,0.01,0.0,L2,10,nonlinear,mini_batch,257.59165302770964,257.5893702169881,0.0,0.0022828107215615494,325.0,65.0,0.008810600003926083
32,0.01,0.0,L2,10,nonlinear,mini_batch,1119.7052362868515,1119.7001965917464,0.0,0.005039695105092619,330.0,66.0,0.00894210000114981
32,0.01,0.0,L2,10,nonlinear,mini_batch,310.18428793603056,310.18199677111016,0.0,0.0022911649203892093,335.0,67.0,0.00907260000531096
32,0.01,0.0,L2,10,nonlinear,mini_batch,837.6972227014294,837.6936583451782,0.0,0.003564356251270182,340.0,68.0,0.00920300000871066
32,0.01,0.0,L2,10,nonlinear,mini_batch,421.7417689307816,421.73967646938354,0.0,0.00209246139800836,345.0,69.0,0.009332900008303113
32,0.01,0.0,L2,10,nonlinear,mini_batch,1096.3512027691472,1096.346764590175,0.0,0.00443817897214578,350.0,70.0,0.009461699999519624
32,0.01,0.0,L2,10,nonlinear,mini_batch,446.4068733528529,446.4046095739152,0.0,0.0022637789377200047,355.0,71.0,0.00959119999606628
32,0.01,0.0,L2,10,nonlinear,mini_batch,70.15189891188372,70.1510320031043,0.0,0.0008669087794159842,360.0,72.0,0.00973119999980554
32,0.01,0.0,L2,10,nonlinear,mini_batch,246.74000249038002,246.73866705402008,0.0,0.0013354363599258027,365.0,73.0,0.009861900005489588
32,0.01,0.0,L2,10,nonlinear,mini_batch,490.9760479224812,490.9740911666706,0.0,0.0019567558106408224,370.0,74.0,0.009992300008889288
32,0.01,0.0,L2,10,nonlinear,mini_batch,454.9103401639359,454.907335549127,0.0,0.003004614808898103,375.0,75.0,0.010123700005351566
32,0.01,0.0,L2,10,nonlinear,mini_batch,624.4189146548116,624.4158959299513,0.0,0.003018724860309815,380.0,76.0,0.010253700005705468
32,0.01,0.0,L2,10,nonlinear,mini_batch,1062.9109729526506,1062.9038548056885,0.0,0.007118146962004801,385.0,77.0,0.010386499998276122
32,0.01,0.0,L2,10,nonlinear,mini_batch,401.44498560157956,401.4432173312229,0.0,0.0017682703566365655,390.0,78.0,0.010516599999391474
32,0.01,0.0,L2,10,nonlinear,mini_batch,490.6156991430523,490.61308602581516,0.0,0.002613117237182373,395.0,79.0,0.010646399998222478
32,0.01,0.0,L2,10,nonlinear,mini_batch,678.0041504740018,678.0012038802237,0.0,0.0029465937781472428,400.0,80.0,0.01077570000779815
32,0.01,0.0,L2,10,nonlinear,mini_batch,479.05810983254577,479.0554486557083,0.0,0.0026611768374875076,405.0,81.0,0.010905600007390603
