batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.1,0.0,L2,10,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
32,0.1,0.0,L2,10,nonlinear,mini_batch,8580.7650972986,8580.475898449833,0.0,0.2891988487665742,5.0,1.0,0.00031999999191612005
32,0.1,0.0,L2,10,nonlinear,mini_batch,1235.616778563065,1235.5727234901103,0.0,0.0440550729547346,10.0,2.0,0.0005665999924531206
32,0.1,0.0,L2,10,nonlinear,mini_batch,5002.468333054091,5002.310974341174,0.0,0.15735871291693135,15.0,3.0,0.0008440999954473227
32,0.1,0.0,L2,10,nonlinear,mini_batch,2123.988460510215,2123.8857811065845,0.0,0.10267940363047648,20.0,4.0,0.0011360999924363568
32,0.1,0.0,L2,10,nonlinear,mini_batch,2585.6574394740414,2585.5571214043166,0.0,0.10031806972462257,25.0,5.0,0.0013962999946670607
32,0.1,0.0,L2,10,nonlinear,mini_batch,3638.3052796415272,3638.1174908552543,0.0,0.18778878627311688,30.0,6.0,0.0016518999909749255
32,0.1,0.0,L2,10,nonlinear,mini_batch,3624.9078814855034,3624.786072106761,0.0,0.12180937874237235,35.0,7.0,0.0019291999924462289
32,0.1,0.0,L2,10,nonlinear,mini_batch,1151.4341846565787,1151.3574921877903,0.0,0.07669246878855736,40.0,8.0,0.0022213999909581617
32,0.1,0.0,L2,10,nonlinear,mini_batch,3409.290063402831,3409.1535584192357,0.0,0.13650498359532587,45.0,9.0,0.0024625999940326437
32,0.1,0.0,L2,10,nonlinear,mini_batch,1681.2957643845407,1681.1931466575763,0.0,0.10261772696425682,50.0,10.0,0.002715599999646656
32,0.1,0.0,L2,10,nonlinear,mini_batch,2241.055664702571,2240.9460984236093,0.0,0.10956627896157628,55.0,11.0,0.0029629999917233363
32,0.1,0.0,L2,10,nonlinear,mini_batch,2565.24746240768,2565.1312898490414,0.0,0.11617255863866427,60.0,12.0,0.003252399998018518
32,0.1,0.0,L2,10,nonlinear,mini_batch,1196.9165831340392,1196.8498867697385,0.0,0.06669636430068966,65.0,13.0,0.0035127000010106713
32,0.1,0.0,L2,10,nonlinear,mini_batch,3677.233233329353,3677.0850039589204,0.0,0.14822937043249398,70.0,14.0,0.0037677999935112894
32,0.1,0.0,L2,10,nonlinear,mini_batch,227.36997584510928,227.34822488320904,0.0,0.021750961900249784,75.0,15.0,0.0040194999892264605
32,0.1,0.0,L2,10,nonlinear,mini_batch,1597.857732287766,1597.7886316594584,0.0,0.06910062830777619,80.0,16.0,0.004275499988580123
32,0.1,0.0,L2,10,nonlinear,mini_batch,2262.6562589556443,2262.5782346438577,0.0,0.07802431178632759,85.0,17.0,0.00457079999614507
32,0.1,0.0,L2,10,nonlinear,mini_batch,3246.5255136322166,3246.4143093340504,0.0,0.11120429816635174,90.0,18.0,0.004825899988645688
32,0.1,0.0,L2,10,nonlinear,mini_batch,1491.3431924795943,1491.2517058195374,0.0,0.09148666005704403,95.0,19.0,0.005065299992565997
32,0.1,0.0,L2,10,nonlinear,mini_batch,1212.6536780779363,1212.6096442747605,0.0,0.04403380317591796,100.0,20.0,0.005338499991921708
32,0.1,0.0,L2,10,nonlinear,mini_batch,1009.9430184358185,1009.9023387493426,0.0,0.0406796864759989,105.0,21.0,0.005598699994152412
32,0.1,0.0,L2,10,nonlinear,mini_batch,273.7845572776328,273.75945416533347,0.0,0.02510311229932375,110.0,22.0,0.0058492999960435554
32,0.1,0.0,L2,10,nonlinear,mini_batch,2352.1475416199346,2351.9857953860387,0.0,0.1617462338959251,115.0,23.0,0.006105399996158667
32,0.1,0.0,L2,10,nonlinear,mini_batch,1323.8947826409026,1323.8476887028712,0.0,0.04709393803141457,120.0,24.0,0.006382099993061274
32,0.1,0.0,L2,10,nonlinear,mini_batch,1482.1867272834545,1482.126061537196,0.0,0.060665746258584556,125.0,25.0,0.006654600001638755
32,0.1,0.0,L2,10,nonlinear,mini_batch,757.9632041561877,757.9272881487926,0.0,0.035916007395084826,130.0,26.0,0.0068940999917685986
32,0.1,0.0,L2,10,nonlinear,mini_batch,2086.7351417875393,2086.6523236306803,0.0,0.08281815685890598,135.0,27.0,0.007137199994758703
32,0.1,0.0,L2,10,nonlinear,mini_batch,519.2880494534235,519.2510439600586,0.0,0.03700549336491232,140.0,28.0,0.007398999994620681
32,0.1,0.0,L2,10,nonlinear,mini_batch,2282.736538817948,2282.642763436764,0.0,0.09377538118368764,145.0,29.0,0.007671100000152364
32,0.1,0.0,L2,10,nonlinear,mini_batch,729.2150236199055,729.1615634451811,0.0,0.05346017472447998,150.0,30.0,0.007924899997306056
32,0.1,0.0,L2,10,nonlinear,mini_batch,1429.014591867699,1428.9341902623535,0.0,0.08040160534555668,155.0,31.0,0.008183300000382587
