batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
32,0.0,0.0001,L1,10,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0001,L1,10,nonlinear,mini_batch,4016.6693907116287,4016.6691366628665,0.0002540487620389359,0.0,5.0,1.0,0.00022620000527240336
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1546.6176714993846,1546.617526554215,0.00014494516962953834,0.0,10.0,2.0,0.0003946000069845468
32,0.0,0.0001,L1,10,nonlinear,mini_batch,4884.342279695957,4884.341965669426,0.00031402653088438996,0.0,15.0,3.0,0.0005488000024342909
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2342.820623499794,2342.820395481796,0.00022801799784780757,0.0,20.0,4.0,0.0006995000003371388
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2631.5033747173125,2631.5031536502665,0.00022106704612810852,0.0,25.0,5.0,0.0008498000097461045
32,0.0,0.0001,L1,10,nonlinear,mini_batch,4259.071077183396,4259.070831575187,0.00024560820794096596,0.0,30.0,6.0,0.000999199997750111
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2518.1200179531684,2518.1198436408918,0.0001743122763888347,0.0,35.0,7.0,0.0011475000064820051
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1948.7135091316713,1948.7132839928133,0.00022513885808924812,0.0,40.0,8.0,0.0012949000083608553
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3130.428113850861,3130.427968754066,0.00014509679488714427,0.0,45.0,9.0,0.001442200009478256
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1188.2089515648336,1188.208780568369,0.00017099646458750128,0.0,50.0,10.0,0.0015896000113571063
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3471.986152642519,3471.9859256577033,0.00022698481537974572,0.0,55.0,11.0,0.001735099998768419
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1873.068532327672,1873.068315689476,0.00021663819605158895,0.0,60.0,12.0,0.0018821999983629212
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2424.240558590311,2424.2403774017616,0.00018118854972723047,0.0,65.0,13.0,0.0020284000056562945
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2235.0702476661204,2235.06998197188,0.00026569424039119953,0.0,70.0,14.0,0.0021863000001758337
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2313.7816722778175,2313.7814584367648,0.00021384105294220608,0.0,75.0,15.0,0.0023330000112764537
32,0.0,0.0001,L1,10,nonlinear,mini_batch,4066.1180471569696,4066.1178297180277,0.00021743894183210127,0.0,80.0,16.0,0.0024782000109553337
32,0.0,0.0001,L1,10,nonlinear,mini_batch,437.42603043291996,437.42591424562414,0.00011618729581107976,0.0,85.0,17.0,0.002623799999128096
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3505.491717928512,3505.4914606268644,0.00025730164780585137,0.0,90.0,18.0,0.0027847000019392
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1844.435382228204,1844.4351937704573,0.00018845774650655018,0.0,95.0,19.0,0.002974200004246086
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3861.237966754819,3861.237751683956,0.00021507086279295274,0.0,100.0,20.0,0.00317209999775514
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3656.5580158734297,3656.5577090652223,0.00030680820714666836,0.0,105.0,21.0,0.003331700005219318
32,0.0,0.0001,L1,10,nonlinear,mini_batch,984.199399301014,984.199254777221,0.00014452379296085513,0.0,110.0,22.0,0.0034874999983003363
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1783.3425922191254,1783.3423243725451,0.00026784658031576226,0.0,115.0,23.0,0.0036340000078780577
32,0.0,0.0001,L1,10,nonlinear,mini_batch,141.9139025544134,141.91380179638034,0.00010075803304394558,0.0,120.0,24.0,0.0037797000113641843
32,0.0,0.0001,L1,10,nonlinear,mini_batch,14.60881220810642,14.608740836844682,7.137126173836441e-05,0.0,125.0,25.0,0.003923099997336976
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1000.6401419841409,1000.6399955129141,0.00014647122677433714,0.0,130.0,26.0,0.004067100002430379
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2418.822940908551,2418.8227255210845,0.00021538746652039338,0.0,135.0,27.0,0.004223800002364442
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2428.338581746153,2428.3383243167004,0.0002574294526445843,0.0,140.0,28.0,0.00436920000356622
32,0.0,0.0001,L1,10,nonlinear,mini_batch,804.0375252528398,804.0374019536844,0.00012329915544958265,0.0,145.0,29.0,0.0045129000063752756
32,0.0,0.0001,L1,10,nonlinear,mini_batch,660.2450055143902,660.2448537743883,0.0001517400019403817,0.0,150.0,30.0,0.004655500000808388
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2278.433843630873,2278.43368951888,0.0001541119931262258,0.0,155.0,31.0,0.004800800001248717
32,0.0,0.0001,L1,10,nonlinear,mini_batch,3139.129240754902,3139.1289742523873,0.00026650251494538554,0.0,160.0,32.0,0.004964400010067038
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2386.603680801591,2386.6034853989236,0.00019540266748509387,0.0,165.0,33.0,0.005113699997309595
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1702.1963330690241,1702.1962127765485,0.00012029247564053804,0.0,170.0,34.0,0.005267300002742559
32,0.0,0.0001,L1,10,nonlinear,mini_batch,846.9821358185246,846.9820170878529,0.00011873067172111779,0.0,175.0,35.0,0.005411100006313063
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1192.1355731017184,1192.1354106847489,0.0001624169694213272,0.0,180.0,36.0,0.005554700008360669
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1849.540983267676,1849.5408468046935,0.0001364629825830114,0.0,185.0,37.0,0.005702900001779199
32,0.0,0.0001,L1,10,nonlinear,mini_batch,624.1873696959785,624.1872513955693,0.00011830040924979778,0.0,190.0,38.0,0.0058462000015424564
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1144.1063848266087,1144.1062901248813,9.470172743956129e-05,0.0,195.0,39.0,0.00599020000663586
32,0.0,0.0001,L1,10,nonlinear,mini_batch,896.2033894253914,896.2032530673462,0.00013635804518396226,0.0,200.0,40.0,0.006142400001408532
32,0.0,0.0001,L1,10,nonlinear,mini_batch,635.8418408108993,635.8417518632572,8.894764208559857e-05,0.0,205.0,41.0,0.006289099997957237
32,0.0,0.0001,L1,10,nonlinear,mini_batch,122.41649688258059,122.41639228576464,0.00010459681594895849,0.0,210.0,42.0,0.006433900009142235
32,0.0,0.0001,L1,10,nonlinear,mini_batch,2081.4199160656945,2081.419754295259,0.0001617704355594399,0.0,215.0,43.0,0.006577400010428391
32,0.0,0.0001,L1,10,nonlinear,mini_batch,926.2259430899019,926.2257883274062,0.00015476249563240975,0.0,220.0,44.0,0.006721500001731329
32,0.0,0.0001,L1,10,nonlinear,mini_batch,631.2681370671847,631.2679757023717,0.00016136481300614507,0.0,225.0,45.0,0.0068641999969258904
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1028.54905137039,1028.5488969177252,0.00015445266498093828,0.0,230.0,46.0,0.007008000000496395
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1452.7678071690357,1452.7676727140838,0.00013445495191819683,0.0,235.0,47.0,0.007152100006351247
32,0.0,0.0001,L1,10,nonlinear,mini_batch,911.5516888394988,911.5514819191677,0.00020692033106431995,0.0,240.0,48.0,0.007295800009160303
32,0.0,0.0001,L1,10,nonlinear,mini_batch,532.8481832384971,532.847975942828,0.00020729566903312098,0.0,245.0,49.0,0.007438900007400662
32,0.0,0.0001,L1,10,nonlinear,mini_batch,182.54296882547624,182.54282256000482,0.00014626547140182407,0.0,250.0,50.0,0.007580899997265078
32,0.0,0.0001,L1,10,nonlinear,mini_batch,165.1782856897081,165.17815886171795,0.00012682799016840233,0.0,255.0,51.0,0.007723200003965758
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1630.492335385152,1630.4921506929013,0.0001846922507047026,0.0,260.0,52.0,0.007867000007536262
32,0.0,0.0001,L1,10,nonlinear,mini_batch,205.8007662557288,205.80062271899766,0.00014353673114872356,0.0,265.0,53.0,0.008010800011106767
32,0.0,0.0001,L1,10,nonlinear,mini_batch,270.7107739194514,270.7106172395495,0.0001566799018942761,0.0,270.0,54.0,0.008163100006640889
32,0.0,0.0001,L1,10,nonlinear,mini_batch,826.0517458261968,826.0515457997307,0.0002000264661374903,0.0,275.0,55.0,0.008308400007081218
32,0.0,0.0001,L1,10,nonlinear,mini_batch,661.7546586964038,661.7544809676648,0.0001777287389783796,0.0,280.0,56.0,0.008453500005998649
32,0.0,0.0001,L1,10,nonlinear,mini_batch,366.1333919504037,366.13322194828095,0.00017000212271415496,0.0,285.0,57.0,0.008597000007284805
32,0.0,0.0001,L1,10,nonlinear,mini_batch,304.832017170491,304.8318714276835,0.0001457428075087862,0.0,290.0,58.0,0.008741700003156438
32,0.0,0.0001,L1,10,nonlinear,mini_batch,862.7195071739051,862.719333837219,0.0001733366861122921,0.0,295.0,59.0,0.008885500006726943
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1431.0842197595393,1431.0840074207886,0.00021233875070782355,0.0,300.0,60.0,0.009030700006405823
32,0.0,0.0001,L1,10,nonlinear,mini_batch,861.7515438602143,861.7514349815028,0.00010887871148727651,0.0,305.0,61.0,0.009172899997793138
32,0.0,0.0001,L1,10,nonlinear,mini_batch,577.1640240233974,577.1639007959263,0.00012322747103852487,0.0,310.0,62.0,0.009316600000602193
32,0.0,0.0001,L1,10,nonlinear,mini_batch,815.9901486216527,815.9899973066993,0.00015131495342658575,0.0,315.0,63.0,0.009459000008064322
32,0.0,0.0001,L1,10,nonlinear,mini_batch,486.2349504569601,486.2348149245174,0.00013553244272635065,0.0,320.0,64.0,0.009602700010873377
32,0.0,0.0001,L1,10,nonlinear,mini_batch,105.79839061266432,105.79829220413527,9.840852905505153e-05,0.0,325.0,65.0,0.009745900009875186
32,0.0,0.0001,L1,10,nonlinear,mini_batch,532.2200091603613,532.2199031568321,0.00010600352929055586,0.0,330.0,66.0,0.009888700005831197
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1218.2943442711294,1218.2942314067072,0.00011286442215111458,0.0,335.0,67.0,0.010033200000179932
32,0.0,0.0001,L1,10,nonlinear,mini_batch,649.678496011936,649.6783860402925,0.00010997164349439807,0.0,340.0,68.0,0.010186300001805648
32,0.0,0.0001,L1,10,nonlinear,mini_batch,1289.4138233176243,1289.4136810360465,0.00014228157784354793,0.0,345.0,69.0,0.01033119999920018
32,0.0,0.0001,L1,10,nonlinear,mini_batch,410.68602174064273,410.6859038455511,0.00011789509162122362,0.0,350.0,70.0,0.01047580000886228
32,0.0,0.0001,L1,10,nonlinear,mini_batch,624.7997858147025,624.7997063913224,7.942338015738016e-05,0.0,355.0,71.0,0.010634999998728745
32,0.0,0.0001,L1,10,nonlinear,mini_batch,80.8067103774288,80.80664309202315,6.728540564592641e-05,0.0,360.0,72.0,0.010780600001453422
32,0.0,0.0001,L1,10,nonlinear,mini_batch,322.6576790767705,322.6575711768244,0.00010789994612045271,0.0,365.0,73.0,0.010922800007392652
