batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
4,0.0,0.0,none,5,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,none,5,nonlinear,mini_batch,16.20845547635927,16.20845547635927,0.0,0.0,38.0,1.0,0.0005880000098841265
4,0.0,0.0,none,5,nonlinear,mini_batch,1.2378768708179415,1.2378768708179415,0.0,0.0,76.0,2.0,0.0011280000035185367
4,0.0,0.0,none,5,nonlinear,mini_batch,0.7643719478237155,0.7643719478237155,0.0,0.0,114.0,3.0,0.0016470000118715689
4,0.0,0.0,none,5,nonlinear,mini_batch,0.7303998008386035,0.7303998008386035,0.0,0.0,152.0,4.0,0.002166400008718483
4,0.0,0.0,none,5,nonlinear,mini_batch,60.39795228633313,60.39795228633313,0.0,0.0,190.0,5.0,0.00268320000031963
4,0.0,0.0,none,5,nonlinear,mini_batch,0.7161546172629084,0.7161546172629084,0.0,0.0,228.0,6.0,0.0032294000120600685
4,0.0,0.0,none,5,nonlinear,mini_batch,56.50331394957956,56.50331394957956,0.0,0.0,266.0,7.0,0.003750100004253909
4,0.0,0.0,none,5,nonlinear,mini_batch,2.166589007457339,2.166589007457339,0.0,0.0,304.0,8.0,0.004290100012440234
4,0.0,0.0,none,5,nonlinear,mini_batch,4.798150972445799,4.798150972445799,0.0,0.0,342.0,9.0,0.004805600008694455
4,0.0,0.0,none,5,nonlinear,mini_batch,0.6247395396630352,0.6247395396630352,0.0,0.0,380.0,10.0,0.005434500009869225
4,0.0,0.0,none,5,nonlinear,mini_batch,0.5423718400923313,0.5423718400923313,0.0,0.0,418.0,11.0,0.00595390000671614
4,0.0,0.0,none,5,nonlinear,mini_batch,0.46638838488757073,0.46638838488757073,0.0,0.0,456.0,12.0,0.006468400009907782
4,0.0,0.0,none,5,nonlinear,mini_batch,2.26214091069568,2.26214091069568,0.0,0.0,494.0,13.0,0.006991200003540143
4,0.0,0.0,none,5,nonlinear,mini_batch,0.47083791884034354,0.47083791884034354,0.0,0.0,532.0,14.0,0.0075028000137535855
4,0.0,0.0,none,5,nonlinear,mini_batch,0.4207552504243054,0.4207552504243054,0.0,0.0,570.0,15.0,0.008041700013563968
