batch_size,lambda2,lambda1,regularization,degree,dataset,method,loss,risk,l1,l2,grad_evals,epochs,time
8,0.0,0.0,none,5,nonlinear,mini_batch,0.8011107210671458,0.8011107210671458,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7404808305649088,0.7404808305649088,0.0,0.0,19.0,1.0,0.0003245999978389591
8,0.0,0.0,none,5,nonlinear,mini_batch,1.1736850285769072,1.1736850285769072,0.0,0.0,38.0,2.0,0.0006104000058257952
8,0.0,0.0,none,5,nonlinear,mini_batch,1.238162066149054,1.238162066149054,0.0,0.0,57.0,3.0,0.0008873000042513013
8,0.0,0.0,none,5,nonlinear,mini_batch,0.8722897330754313,0.8722897330754313,0.0,0.0,76.0,4.0,0.0011627000058069825
8,0.0,0.0,none,5,nonlinear,mini_batch,2.4895325464160796,2.4895325464160796,0.0,0.0,95.0,5.0,0.0014370999997481704
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7891707724220721,0.7891707724220721,0.0,0.0,114.0,6.0,0.0017167000041808933
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7039158877930445,0.7039158877930445,0.0,0.0,133.0,7.0,0.0020051000028615817
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7814702449050764,0.7814702449050764,0.0,0.0,152.0,8.0,0.002282400004332885
8,0.0,0.0,none,5,nonlinear,mini_batch,0.8594284156219367,0.8594284156219367,0.0,0.0,171.0,9.0,0.0025581999943824485
8,0.0,0.0,none,5,nonlinear,mini_batch,0.5704536005288985,0.5704536005288985,0.0,0.0,190.0,10.0,0.0028325000021141022
8,0.0,0.0,none,5,nonlinear,mini_batch,0.898332462236706,0.898332462236706,0.0,0.0,209.0,11.0,0.003104300005361438
8,0.0,0.0,none,5,nonlinear,mini_batch,0.5265719431724986,0.5265719431724986,0.0,0.0,228.0,12.0,0.003384399999049492
8,0.0,0.0,none,5,nonlinear,mini_batch,0.5990486206095627,0.5990486206095627,0.0,0.0,247.0,13.0,0.003657499997643754
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7217058922679972,0.7217058922679972,0.0,0.0,266.0,14.0,0.003939400005037896
8,0.0,0.0,none,5,nonlinear,mini_batch,0.748626403784627,0.748626403784627,0.0,0.0,285.0,15.0,0.0042135999974561855
8,0.0,0.0,none,5,nonlinear,mini_batch,0.5351208597015534,0.5351208597015534,0.0,0.0,304.0,16.0,0.004486999998334795
8,0.0,0.0,none,5,nonlinear,mini_batch,0.47720600705430477,0.47720600705430477,0.0,0.0,323.0,17.0,0.004760800002259202
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7155243250051041,0.7155243250051041,0.0,0.0,342.0,18.0,0.00503450000542216
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4691621090298343,0.4691621090298343,0.0,0.0,361.0,19.0,0.005308000007062219
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4627809290389961,0.4627809290389961,0.0,0.0,380.0,20.0,0.005610499996691942
8,0.0,0.0,none,5,nonlinear,mini_batch,0.45464105043102204,0.45464105043102204,0.0,0.0,399.0,21.0,0.005897399998502806
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4595899806052042,0.4595899806052042,0.0,0.0,418.0,22.0,0.006172900000819936
8,0.0,0.0,none,5,nonlinear,mini_batch,0.49046143813751686,0.49046143813751686,0.0,0.0,437.0,23.0,0.006446300001698546
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4570406305020548,0.4570406305020548,0.0,0.0,456.0,24.0,0.006718799995724112
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4377541802176396,0.4377541802176396,0.0,0.0,475.0,25.0,0.006991999995079823
8,0.0,0.0,none,5,nonlinear,mini_batch,0.880332052586596,0.880332052586596,0.0,0.0,494.0,26.0,0.007269099995028228
8,0.0,0.0,none,5,nonlinear,mini_batch,0.42336954042676,0.42336954042676,0.0,0.0,513.0,27.0,0.0075419000058900565
8,0.0,0.0,none,5,nonlinear,mini_batch,0.42272948670427385,0.42272948670427385,0.0,0.0,532.0,28.0,0.007813999996869825
8,0.0,0.0,none,5,nonlinear,mini_batch,0.9388084447090395,0.9388084447090395,0.0,0.0,551.0,29.0,0.008097500001895241
8,0.0,0.0,none,5,nonlinear,mini_batch,0.40907433621382333,0.40907433621382333,0.0,0.0,570.0,30.0,0.008373699994990602
8,0.0,0.0,none,5,nonlinear,mini_batch,0.7475955640273702,0.7475955640273702,0.0,0.0,589.0,31.0,0.008645900001283735
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4559393514224568,0.4559393514224568,0.0,0.0,608.0,32.0,0.0089183999953093
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4082546883939385,0.4082546883939385,0.0,0.0,627.0,33.0,0.009192099998472258
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4046515230409328,0.4046515230409328,0.0,0.0,646.0,34.0,0.009464000002481043
8,0.0,0.0,none,5,nonlinear,mini_batch,0.393997588040763,0.393997588040763,0.0,0.0,665.0,35.0,0.009735800005728379
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3968955033211587,0.3968955033211587,0.0,0.0,684.0,36.0,0.010016900007030927
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4035090656533218,0.4035090656533218,0.0,0.0,703.0,37.0,0.010290899997926317
8,0.0,0.0,none,5,nonlinear,mini_batch,0.40310837600702987,0.40310837600702987,0.0,0.0,722.0,38.0,0.010564800002612174
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3925382429982128,0.3925382429982128,0.0,0.0,741.0,39.0,0.010836900008143857
8,0.0,0.0,none,5,nonlinear,mini_batch,0.6097584223942619,0.6097584223942619,0.0,0.0,760.0,40.0,0.011108899998362176
8,0.0,0.0,none,5,nonlinear,mini_batch,0.37217365228347926,0.37217365228347926,0.0,0.0,779.0,41.0,0.01138090000313241
8,0.0,0.0,none,5,nonlinear,mini_batch,0.518523654627067,0.518523654627067,0.0,0.0,798.0,42.0,0.011654600006295368
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4255643585957045,0.4255643585957045,0.0,0.0,817.0,43.0,0.011981300005572848
8,0.0,0.0,none,5,nonlinear,mini_batch,0.38057564575014863,0.38057564575014863,0.0,0.0,836.0,44.0,0.012260799994692206
8,0.0,0.0,none,5,nonlinear,mini_batch,0.4260579056636745,0.4260579056636745,0.0,0.0,855.0,45.0,0.012562699994305149
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3802662209379297,0.3802662209379297,0.0,0.0,874.0,46.0,0.012840800001868047
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3701468169867148,0.3701468169867148,0.0,0.0,893.0,47.0,0.013113900000462309
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3574848069167596,0.3574848069167596,0.0,0.0,912.0,48.0,0.01340340000751894
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3738331413283384,0.3738331413283384,0.0,0.0,931.0,49.0,0.013762600006884895
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3802143913516945,0.3802143913516945,0.0,0.0,950.0,50.0,0.014053699997020885
8,0.0,0.0,none,5,nonlinear,mini_batch,0.37520250902806157,0.37520250902806157,0.0,0.0,969.0,51.0,0.01433980000729207
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3541155617879544,0.3541155617879544,0.0,0.0,988.0,52.0,0.01461389999894891
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3897525068544192,0.3897525068544192,0.0,0.0,1007.0,53.0,0.01488650000828784
8,0.0,0.0,none,5,nonlinear,mini_batch,0.39094961010420587,0.39094961010420587,0.0,0.0,1026.0,54.0,0.015162900002906099
8,0.0,0.0,none,5,nonlinear,mini_batch,0.33988427382329645,0.33988427382329645,0.0,0.0,1045.0,55.0,0.015433399996254593
8,0.0,0.0,none,5,nonlinear,mini_batch,0.36843677610221837,0.36843677610221837,0.0,0.0,1064.0,56.0,0.015704000004916452
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3567268577837731,0.3567268577837731,0.0,0.0,1083.0,57.0,0.01598300000478048
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3370040868765244,0.3370040868765244,0.0,0.0,1102.0,58.0,0.01625709999643732
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3388362076567488,0.3388362076567488,0.0,0.0,1121.0,59.0,0.016537200004677288
8,0.0,0.0,none,5,nonlinear,mini_batch,0.33231907466518534,0.33231907466518534,0.0,0.0,1140.0,60.0,0.016809900000225753
8,0.0,0.0,none,5,nonlinear,mini_batch,0.33322131688230117,0.33322131688230117,0.0,0.0,1159.0,61.0,0.01708370000415016
8,0.0,0.0,none,5,nonlinear,mini_batch,0.6398846128374053,0.6398846128374053,0.0,0.0,1178.0,62.0,0.017356700001982972
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3465390679703096,0.3465390679703096,0.0,0.0,1197.0,63.0,0.017635199998039752
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3685128493192557,0.3685128493192557,0.0,0.0,1216.0,64.0,0.017917500008479692
8,0.0,0.0,none,5,nonlinear,mini_batch,0.3859758095086905,0.3859758095086905,0.0,0.0,1235.0,65.0,0.01819390000309795
